model_tag,problem_id,subject,level,n,c,pass_at_1,pass_at_3,distinct_answers,avg_output_len,gold,preds
sft,test/algebra/1303.json,Algebra,1,3,3,1.0,1.0,1,881.0,4,"[""4"", ""4"", ""4""]"
sft,test/algebra/1332.json,Algebra,3,3,3,1.0,1.0,1,1174.3,9,"[""9"", ""9"", ""9""]"
sft,test/algebra/1338.json,Algebra,4,3,3,1.0,1.0,1,1422.7,66,"[""66"", ""66"", ""66""]"
sft,test/algebra/1339.json,Algebra,5,3,3,1.0,1.0,1,1351.3,600,"[""600"", ""600"", ""600""]"
sft,test/algebra/1343.json,Algebra,4,3,3,1.0,1.0,1,610.3,256,"[""256"", ""256"", ""256""]"
sft,test/algebra/1349.json,Algebra,2,3,0,0.0,0.0,1,1289.3,\text{Evelyn},"[""Evelyn"", ""Evelyn"", ""Evelyn""]"
sft,test/algebra/1425.json,Algebra,2,3,3,1.0,1.0,1,940.7,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/1457.json,Algebra,3,3,3,1.0,1.0,1,1255.3,-120,"[""-120"", ""-120"", ""-120""]"
sft,test/algebra/1519.json,Algebra,3,3,3,1.0,1.0,1,932.0,\frac{\sqrt{3}}{3},"[""\\frac{\\sqrt{3}}{3}"", ""\\frac{\\sqrt{3}}{3}"", ""\\frac{\\sqrt{3}}{3}""]"
sft,test/algebra/1529.json,Algebra,3,3,3,1.0,1.0,1,808.7,1,"[""1"", ""1"", ""1""]"
sft,test/algebra/1547.json,Algebra,3,3,3,1.0,1.0,1,787.0,6r^2-4r-24,"[""6r^2-4r-24"", ""6r^2-4r-24"", ""6r^2-4r-24""]"
sft,test/algebra/1553.json,Algebra,3,3,1,0.33333333333333337,1.0,3,6889.0,3,"[""3"", ""\uff11\uff10"", ""7""]"
sft,test/algebra/1578.json,Algebra,4,3,3,1.0,1.0,1,1949.0,10,"[""10"", ""10"", ""10""]"
sft,test/algebra/170.json,Algebra,3,3,3,1.0,1.0,1,1080.3,11,"[""11"", ""11"", ""11""]"
sft,test/algebra/1787.json,Algebra,2,3,3,1.0,1.0,1,940.0,8,"[""8"", ""8"", ""8""]"
sft,test/algebra/1796.json,Algebra,5,3,3,1.0,1.0,1,1252.3,2\sqrt{5},"[""2\\sqrt{5}"", ""2\\sqrt{5}"", ""2\\sqrt{5}""]"
sft,test/algebra/1814.json,Algebra,2,3,3,1.0,1.0,1,1095.7,143,"[""143"", ""143"", ""143""]"
sft,test/algebra/1837.json,Algebra,5,3,3,1.0,1.0,1,1810.7,5,"[""5"", ""5"", ""5""]"
sft,test/algebra/1842.json,Algebra,2,3,3,1.0,1.0,1,1134.7,49,"[""49"", ""49"", ""49""]"
sft,test/algebra/187.json,Algebra,4,3,3,1.0,1.0,1,1133.7,3,"[""3"", ""3"", ""3""]"
sft,test/algebra/1934.json,Algebra,4,3,3,1.0,1.0,1,1379.0,13,"[""13"", ""13"", ""13""]"
sft,test/algebra/1936.json,Algebra,3,3,3,1.0,1.0,1,863.0,-1,"[""-1"", ""-1"", ""-1""]"
sft,test/algebra/1937.json,Algebra,1,3,3,1.0,1.0,1,651.7,1600,"[""1600"", ""1600"", ""1600""]"
sft,test/algebra/1960.json,Algebra,4,3,3,1.0,1.0,1,721.7,9,"[""9"", ""9"", ""9""]"
sft,test/algebra/2023.json,Algebra,3,3,3,1.0,1.0,1,1018.7,1,"[""1"", ""1"", ""1""]"
sft,test/algebra/2036.json,Algebra,3,3,3,1.0,1.0,1,964.3,3\sqrt{13},"[""3\\sqrt{13}"", ""3\\sqrt{13}"", ""3\\sqrt{13}""]"
sft,test/algebra/2043.json,Algebra,5,3,3,1.0,1.0,1,1942.3,(-\infty2)\cup(3\infty),"[""(-\\infty2)\\cup(3\\infty)"", ""(-\\infty2)\\cup(3\\infty)"", ""(-\\infty2)\\cup(3\\infty)""]"
sft,test/algebra/2046.json,Algebra,3,3,2,0.6666666666666667,1.0,2,1088.0,x^3+3x-6,"[""x^3+3x-6"", ""x^3-2x^2+5x-6"", ""x^3+3x-6""]"
sft,test/algebra/2058.json,Algebra,4,3,3,1.0,1.0,1,1419.3,13,"[""13"", ""13"", ""13""]"
sft,test/algebra/2064.json,Algebra,5,3,2,0.6666666666666667,1.0,2,1357.7,81,"[""1"", ""81"", ""81""]"
sft,test/algebra/2080.json,Algebra,3,3,3,1.0,1.0,1,1128.0,14,"[""14"", ""14"", ""14""]"
sft,test/algebra/2102.json,Algebra,3,3,3,1.0,1.0,1,1025.7,56,"[""56"", ""56"", ""56""]"
sft,test/algebra/2157.json,Algebra,2,3,3,1.0,1.0,1,877.3,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/2159.json,Algebra,3,3,3,1.0,1.0,1,1097.7,11,"[""11"", ""11"", ""11""]"
sft,test/algebra/2176.json,Algebra,5,3,3,1.0,1.0,1,2308.3,3,"[""3"", ""3"", ""3""]"
sft,test/algebra/2193.json,Algebra,5,3,0,0.0,0.0,1,1455.3,x=5,"[""5"", ""5"", ""5""]"
sft,test/algebra/2199.json,Algebra,1,3,3,1.0,1.0,1,965.3,7,"[""7"", ""7"", ""7""]"
sft,test/algebra/2214.json,Algebra,2,3,3,1.0,1.0,1,801.7,4,"[""4"", ""4"", ""4""]"
sft,test/algebra/2232.json,Algebra,4,3,3,1.0,1.0,1,1055.7,-3,"[""-3"", ""-3"", ""-3""]"
sft,test/algebra/224.json,Algebra,4,3,3,1.0,1.0,1,818.3,8,"[""8"", ""8"", ""8""]"
sft,test/algebra/2251.json,Algebra,2,3,3,1.0,1.0,1,1038.7,3,"[""3"", ""3"", ""3""]"
sft,test/algebra/2253.json,Algebra,4,3,3,1.0,1.0,1,848.3,\frac{3\sqrt{3}}{4},"[""\\frac{3\\sqrt{3}}{4}"", ""\\frac{3\\sqrt{3}}{4}"", ""\\frac{3\\sqrt{3}}{4}""]"
sft,test/algebra/2257.json,Algebra,4,3,0,0.0,0.0,1,1413.0,\frac9{19},"[""\\frac{9}{19}"", ""\\frac{9}{19}"", ""\\frac{9}{19}""]"
sft,test/algebra/2264.json,Algebra,5,3,3,1.0,1.0,1,1154.0,1+2i,"[""1+2i"", ""1+2i"", ""1+2i""]"
sft,test/algebra/2277.json,Algebra,5,3,2,0.6666666666666667,1.0,2,3946.7,0,"[""0"", ""\uff11\uff10"", ""0""]"
sft,test/algebra/2391.json,Algebra,4,3,3,1.0,1.0,1,1457.3,10,"[""10"", ""10"", ""10""]"
sft,test/algebra/24.json,Algebra,1,3,3,1.0,1.0,1,802.3,2000,"[""2000"", ""2000"", ""2000""]"
sft,test/algebra/2427.json,Algebra,5,3,3,1.0,1.0,1,2709.0,10,"[""10"", ""10"", ""10""]"
sft,test/algebra/2430.json,Algebra,4,3,3,1.0,1.0,1,1617.7,8,"[""8"", ""8"", ""8""]"
sft,test/algebra/246.json,Algebra,4,3,3,1.0,1.0,1,1525.7,8,"[""8"", ""8"", ""8""]"
sft,test/algebra/2470.json,Algebra,1,3,3,1.0,1.0,1,1315.0,137\frac{1}{2},"[""137\\frac{1}{2}"", ""137\\frac{1}{2}"", ""137\\frac{1}{2}""]"
sft,test/algebra/2476.json,Algebra,2,3,3,1.0,1.0,1,1210.0,10,"[""10"", ""10"", ""10""]"
sft,test/algebra/2486.json,Algebra,5,3,3,1.0,1.0,1,1364.0,(\frac{3}{5}\frac{8}{3}],"[""(\\frac{3}{5}\\frac{8}{3}]"", ""(\\frac{3}{5}\\frac{8}{3}]"", ""(\\frac{3}{5}\\frac{8}{3}]""]"
sft,test/algebra/251.json,Algebra,2,3,3,1.0,1.0,1,692.7,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/2517.json,Algebra,5,3,2,0.6666666666666667,1.0,2,1519.7,-\frac{35}{9},"[""-\\frac{35}{9}"", ""-\\frac{323}{9}"", ""-\\frac{35}{9}""]"
sft,test/algebra/2551.json,Algebra,1,3,3,1.0,1.0,1,1170.3,10,"[""10"", ""10"", ""10""]"
sft,test/algebra/2570.json,Algebra,4,3,3,1.0,1.0,1,1788.3,2107,"[""2107"", ""2107"", ""2107""]"
sft,test/algebra/2584.json,Algebra,3,3,3,1.0,1.0,1,1078.0,\frac{14}{3},"[""\\frac{14}{3}"", ""\\frac{14}{3}"", ""\\frac{14}{3}""]"
sft,test/algebra/2592.json,Algebra,1,3,3,1.0,1.0,1,574.7,26000,"[""26000"", ""26000"", ""26000""]"
sft,test/algebra/2593.json,Algebra,2,3,3,1.0,1.0,1,692.3,8000,"[""8000"", ""8000"", ""8000""]"
sft,test/algebra/2626.json,Algebra,5,3,0,0.0,0.0,2,1975.0,\32348,"[""32349"", ""25228"", ""32349""]"
sft,test/algebra/2680.json,Algebra,2,3,3,1.0,1.0,1,906.7,5r^5,"[""5r^5"", ""5r^5"", ""5r^5""]"
sft,test/algebra/2700.json,Algebra,5,3,3,1.0,1.0,1,1607.3,\frac{3}{2},"[""\\frac{3}{2}"", ""\\frac{3}{2}"", ""\\frac{3}{2}""]"
sft,test/algebra/2735.json,Algebra,2,3,3,1.0,1.0,1,1060.7,\frac{11+9a}{20},"[""\\frac{11+9a}{20}"", ""\\frac{11+9a}{20}"", ""\\frac{11+9a}{20}""]"
sft,test/algebra/2743.json,Algebra,2,3,3,1.0,1.0,1,835.0,29,"[""29"", ""29"", ""29""]"
sft,test/algebra/276.json,Algebra,2,3,3,1.0,1.0,1,1757.3,12,"[""12"", ""12"", ""12""]"
sft,test/algebra/2779.json,Algebra,5,3,3,1.0,1.0,1,1347.0,20,"[""20"", ""20"", ""20""]"
sft,test/algebra/2780.json,Algebra,5,3,0,0.0,0.0,1,1954.7,\18.90,"[""18.90"", ""18.90"", ""18.90""]"
sft,test/algebra/2789.json,Algebra,1,3,3,1.0,1.0,1,745.0,47,"[""47"", ""47"", ""47""]"
sft,test/algebra/291.json,Algebra,5,3,3,1.0,1.0,1,1540.3,\frac{2}{3},"[""\\frac{2}{3}"", ""\\frac{2}{3}"", ""\\frac{2}{3}""]"
sft,test/algebra/297.json,Algebra,5,3,3,1.0,1.0,1,3852.7,1736,"[""1736"", ""1736"", ""1736""]"
sft,test/algebra/305.json,Algebra,5,3,3,1.0,1.0,1,1171.7,5,"[""5"", ""5"", ""5""]"
sft,test/algebra/346.json,Algebra,2,3,3,1.0,1.0,1,660.7,7,"[""7"", ""7"", ""7""]"
sft,test/algebra/351.json,Algebra,3,3,3,1.0,1.0,1,1340.3,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/425.json,Algebra,3,3,3,1.0,1.0,1,916.3,-128,"[""-128"", ""-128"", ""-128""]"
sft,test/algebra/435.json,Algebra,3,3,3,1.0,1.0,1,805.7,25,"[""25"", ""25"", ""25""]"
sft,test/algebra/478.json,Algebra,1,3,3,1.0,1.0,1,650.0,65,"[""65"", ""65"", ""65""]"
sft,test/algebra/509.json,Algebra,5,3,3,1.0,1.0,1,1833.3,\frac{13}{6},"[""\\frac{13}{6}"", ""\\frac{13}{6}"", ""\\frac{13}{6}""]"
sft,test/algebra/518.json,Algebra,3,3,0,0.0,0.0,1,1585.7,\frac34,"[""\\frac{3}{4}"", ""\\frac{3}{4}"", ""\\frac{3}{4}""]"
sft,test/algebra/524.json,Algebra,2,3,3,1.0,1.0,1,806.0,4005,"[""4005"", ""4005"", ""4005""]"
sft,test/algebra/529.json,Algebra,4,3,3,1.0,1.0,1,1352.7,81,"[""81"", ""81"", ""81""]"
sft,test/algebra/567.json,Algebra,1,3,3,1.0,1.0,1,1540.0,1,"[""1"", ""1"", ""1""]"
sft,test/algebra/621.json,Algebra,4,3,3,1.0,1.0,1,1172.7,3.21,"[""3.21"", ""3.21"", ""3.21""]"
sft,test/algebra/634.json,Algebra,3,3,3,1.0,1.0,1,1948.0,4,"[""4"", ""4"", ""4""]"
sft,test/algebra/661.json,Algebra,3,3,3,1.0,1.0,1,1072.7,36,"[""36"", ""36"", ""36""]"
sft,test/algebra/668.json,Algebra,4,3,3,1.0,1.0,1,1139.0,45,"[""45"", ""45"", ""45""]"
sft,test/algebra/686.json,Algebra,5,3,1,0.33333333333333337,1.0,3,6285.7,4,"[""0"", ""4"", ""-1""]"
sft,test/algebra/694.json,Algebra,3,3,3,1.0,1.0,1,1443.3,16,"[""16"", ""16"", ""16""]"
sft,test/algebra/722.json,Algebra,1,3,2,0.6666666666666667,1.0,2,523.3,9901,"[""9901"", ""9901"", ""10000""]"
sft,test/algebra/733.json,Algebra,5,3,3,1.0,1.0,1,1949.3,6,"[""6"", ""6"", ""6""]"
sft,test/algebra/769.json,Algebra,3,3,3,1.0,1.0,1,560.0,11,"[""11"", ""11"", ""11""]"
sft,test/algebra/776.json,Algebra,5,3,3,1.0,1.0,1,1106.7,-2,"[""-2"", ""-2"", ""-2""]"
sft,test/algebra/791.json,Algebra,4,3,3,1.0,1.0,1,1279.0,41,"[""41"", ""41"", ""41""]"
sft,test/algebra/824.json,Algebra,4,3,3,1.0,1.0,1,1368.7,12,"[""12"", ""12"", ""12""]"
sft,test/algebra/841.json,Algebra,1,3,3,1.0,1.0,1,1119.7,350,"[""350"", ""350"", ""350""]"
sft,test/algebra/849.json,Algebra,1,3,3,1.0,1.0,1,927.0,18,"[""18"", ""18"", ""18""]"
sft,test/algebra/853.json,Algebra,5,3,3,1.0,1.0,1,2404.0,12,"[""12"", ""12"", ""12""]"
sft,test/algebra/858.json,Algebra,4,3,3,1.0,1.0,1,1121.7,-2,"[""-2"", ""-2"", ""-2""]"
sft,test/algebra/864.json,Algebra,2,3,3,1.0,1.0,1,686.7,(-16),"[""(-16)"", ""(-16)"", ""(-16)""]"
sft,test/algebra/873.json,Algebra,4,3,3,1.0,1.0,1,1500.7,33,"[""33"", ""33"", ""33""]"
sft,test/algebra/892.json,Algebra,5,3,3,1.0,1.0,1,2702.0,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/893.json,Algebra,4,3,3,1.0,1.0,1,1758.0,-1,"[""-1"", ""-1"", ""-1""]"
sft,test/algebra/907.json,Algebra,4,3,3,1.0,1.0,1,700.7,2,"[""2"", ""2"", ""2""]"
sft,test/algebra/972.json,Algebra,4,3,3,1.0,1.0,1,1808.3,\frac{11}{2},"[""\\frac{11}{2}"", ""\\frac{11}{2}"", ""\\frac{11}{2}""]"
sft,test/algebra/975.json,Algebra,5,3,3,1.0,1.0,1,1043.7,-4,"[""-4"", ""-4"", ""-4""]"
sft,test/algebra/988.json,Algebra,1,3,3,1.0,1.0,1,1052.7,11,"[""11"", ""11"", ""11""]"
sft,test/counting_and_probability/10.json,Counting & Probability,4,3,2,0.6666666666666667,1.0,2,5549.3,4,"[""4"", ""4"", ""12""]"
sft,test/counting_and_probability/1003.json,Counting & Probability,5,3,3,1.0,1.0,1,3268.0,29,"[""29"", ""29"", ""29""]"
sft,test/counting_and_probability/1009.json,Counting & Probability,5,3,3,1.0,1.0,1,1224.0,28,"[""28"", ""28"", ""28""]"
sft,test/counting_and_probability/1014.json,Counting & Probability,4,3,3,1.0,1.0,1,1431.0,480,"[""480"", ""480"", ""480""]"
sft,test/counting_and_probability/1060.json,Counting & Probability,2,3,1,0.33333333333333337,1.0,2,1315.0,1260,"[""1260"", ""840"", ""840""]"
sft,test/counting_and_probability/1114.json,Counting & Probability,4,3,3,1.0,1.0,1,1611.7,\frac{11}{36},"[""\\frac{11}{36}"", ""\\frac{11}{36}"", ""\\frac{11}{36}""]"
sft,test/counting_and_probability/116.json,Counting & Probability,2,3,3,1.0,1.0,1,1388.0,4495,"[""4495"", ""4495"", ""4495""]"
sft,test/counting_and_probability/119.json,Counting & Probability,4,3,3,1.0,1.0,1,1733.0,-125,"[""-125"", ""-125"", ""-125""]"
sft,test/counting_and_probability/134.json,Counting & Probability,4,3,3,1.0,1.0,1,1337.0,720,"[""720"", ""720"", ""720""]"
sft,test/counting_and_probability/14.json,Counting & Probability,1,3,0,0.0,0.0,1,958.0,\frac14,"[""\\frac{1}{4}"", ""\\frac{1}{4}"", ""\\frac{1}{4}""]"
sft,test/counting_and_probability/159.json,Counting & Probability,5,3,3,1.0,1.0,1,1661.3,28800,"[""28800"", ""28800"", ""28800""]"
sft,test/counting_and_probability/181.json,Counting & Probability,5,3,0,0.0,0.0,3,9036.7,19,"[""12.33"", ""\uff11\uff10"", ""9.33""]"
sft,test/counting_and_probability/188.json,Counting & Probability,5,3,0,0.0,0.0,3,2707.7,\frac{1}{2},"[""\\frac{4}{9}"", ""\\frac{1}{9}"", ""\\frac{5}{18}""]"
sft,test/counting_and_probability/190.json,Counting & Probability,2,3,3,1.0,1.0,1,941.0,6,"[""6"", ""6"", ""6""]"
sft,test/counting_and_probability/199.json,Counting & Probability,2,3,3,1.0,1.0,1,2512.0,13,"[""13"", ""13"", ""13""]"
sft,test/counting_and_probability/216.json,Counting & Probability,5,3,3,1.0,1.0,1,2506.0,1940,"[""1940"", ""1940"", ""1940""]"
sft,test/counting_and_probability/230.json,Counting & Probability,4,3,3,1.0,1.0,1,1976.3,\frac{2}{21},"[""\\frac{2}{21}"", ""\\frac{2}{21}"", ""\\frac{2}{21}""]"
sft,test/counting_and_probability/238.json,Counting & Probability,4,3,2,0.6666666666666667,1.0,2,3913.7,10080,"[""10080"", ""\uff11\uff10"", ""10080""]"
sft,test/counting_and_probability/23957.json,Counting & Probability,3,3,3,1.0,1.0,1,1660.7,210,"[""210"", ""210"", ""210""]"
sft,test/counting_and_probability/25149.json,Counting & Probability,4,3,3,1.0,1.0,1,1282.7,63,"[""63"", ""63"", ""63""]"
sft,test/counting_and_probability/282.json,Counting & Probability,4,3,2,0.6666666666666667,1.0,2,2216.3,\frac{1}{2},"[""\\frac{2}{3}"", ""\\frac{1}{2}"", ""\\frac{1}{2}""]"
sft,test/counting_and_probability/339.json,Counting & Probability,4,3,3,1.0,1.0,1,1079.0,12,"[""12"", ""12"", ""12""]"
sft,test/counting_and_probability/377.json,Counting & Probability,4,3,2,0.6666666666666667,1.0,2,1961.0,\frac{448}{15625},"[""\\frac{448}{15625}"", ""\\frac{2240}{78125}"", ""\\frac{448}{15625}""]"
sft,test/counting_and_probability/389.json,Counting & Probability,2,3,3,1.0,1.0,1,1107.0,28,"[""28"", ""28"", ""28""]"
sft,test/counting_and_probability/430.json,Counting & Probability,4,3,1,0.33333333333333337,1.0,2,2099.7,\frac{1}{3},"[""\\frac{1}{6}"", ""\\frac{1}{6}"", ""\\frac{1}{3}""]"
sft,test/counting_and_probability/508.json,Counting & Probability,3,3,3,1.0,1.0,1,1261.7,10080,"[""10080"", ""10080"", ""10080""]"
sft,test/counting_and_probability/51.json,Counting & Probability,5,3,3,1.0,1.0,1,1496.0,\frac{13}{18},"[""\\frac{13}{18}"", ""\\frac{13}{18}"", ""\\frac{13}{18}""]"
sft,test/counting_and_probability/525.json,Counting & Probability,5,3,3,1.0,1.0,1,2957.7,144,"[""144"", ""144"", ""144""]"
sft,test/counting_and_probability/666.json,Counting & Probability,2,3,3,1.0,1.0,1,1308.3,225,"[""225"", ""225"", ""225""]"
sft,test/counting_and_probability/71.json,Counting & Probability,3,3,3,1.0,1.0,1,847.7,3,"[""3"", ""3"", ""3""]"
sft,test/counting_and_probability/731.json,Counting & Probability,5,3,1,0.33333333333333337,1.0,3,2708.7,\frac{1}{2},"[""\\frac{1}{4}"", ""\\frac{1}{2}"", ""\\frac{1}{k^2+1}""]"
sft,test/counting_and_probability/737.json,Counting & Probability,2,3,3,1.0,1.0,1,1293.7,58500,"[""58500"", ""58500"", ""58500""]"
sft,test/counting_and_probability/761.json,Counting & Probability,1,3,3,1.0,1.0,1,1164.3,3,"[""3"", ""3"", ""3""]"
sft,test/counting_and_probability/765.json,Counting & Probability,5,3,3,1.0,1.0,1,1575.7,110,"[""110"", ""110"", ""110""]"
sft,test/counting_and_probability/803.json,Counting & Probability,4,3,3,1.0,1.0,1,1319.3,\frac{1}{4},"[""\\frac{1}{4}"", ""\\frac{1}{4}"", ""\\frac{1}{4}""]"
sft,test/counting_and_probability/870.json,Counting & Probability,5,3,3,1.0,1.0,1,1878.3,\frac{1}{3},"[""\\frac{1}{3}"", ""\\frac{1}{3}"", ""\\frac{1}{3}""]"
sft,test/counting_and_probability/894.json,Counting & Probability,5,3,3,1.0,1.0,1,2001.0,540,"[""540"", ""540"", ""540""]"
sft,test/counting_and_probability/913.json,Counting & Probability,3,3,3,1.0,1.0,1,1096.7,6,"[""6"", ""6"", ""6""]"
sft,test/geometry/106.json,Geometry,2,3,3,1.0,1.0,1,1154.0,31,"[""31"", ""31"", ""31""]"
sft,test/geometry/1097.json,Geometry,4,3,3,1.0,1.0,1,1355.3,63,"[""63"", ""63"", ""63""]"
sft,test/geometry/1108.json,Geometry,2,3,3,1.0,1.0,1,1216.0,(24),"[""(24)"", ""(24)"", ""(24)""]"
sft,test/geometry/1140.json,Geometry,5,3,3,1.0,1.0,1,2106.3,\frac{3840}{289},"[""\\frac{3840}{289}"", ""\\frac{3840}{289}"", ""\\frac{3840}{289}""]"
sft,test/geometry/172.json,Geometry,5,3,0,0.0,0.0,3,1955.7,8,"[""\\frac{64}{3}"", ""24"", ""\\frac{64}{9}""]"
sft,test/geometry/178.json,Geometry,3,3,3,1.0,1.0,1,566.0,2,"[""2"", ""2"", ""2""]"
sft,test/geometry/183.json,Geometry,5,3,0,0.0,0.0,3,6651.0,145^\circ,"[""720"", ""35"", ""180""]"
sft,test/geometry/221.json,Geometry,3,3,3,1.0,1.0,1,1093.7,30,"[""30"", ""30"", ""30""]"
sft,test/geometry/226.json,Geometry,1,3,0,0.0,0.0,1,1495.7,180^\circ,"[""180"", ""180"", ""180""]"
sft,test/geometry/229.json,Geometry,5,3,0,0.0,0.0,3,5920.0,16,"[""2"", ""\uff11\uff10"", ""24""]"
sft,test/geometry/248.json,Geometry,2,3,3,1.0,1.0,1,769.7,5,"[""5"", ""5"", ""5""]"
sft,test/geometry/254.json,Geometry,2,3,3,1.0,1.0,1,1069.3,3,"[""3"", ""3"", ""3""]"
sft,test/geometry/283.json,Geometry,4,3,3,1.0,1.0,1,2667.7,8,"[""8"", ""8"", ""8""]"
sft,test/geometry/347.json,Geometry,3,3,0,0.0,0.0,1,1030.7,76^\circ,"[""76"", ""76"", ""76""]"
sft,test/geometry/353.json,Geometry,4,3,3,1.0,1.0,1,1294.3,\sqrt{5},"[""\\sqrt{5}"", ""\\sqrt{5}"", ""\\sqrt{5}""]"
sft,test/geometry/434.json,Geometry,1,3,3,1.0,1.0,1,1497.3,28,"[""28"", ""28"", ""28""]"
sft,test/geometry/456.json,Geometry,2,3,3,1.0,1.0,1,1280.0,3,"[""3"", ""3"", ""3""]"
sft,test/geometry/465.json,Geometry,4,3,0,0.0,0.0,3,7475.7,120,"[""0"", ""\uff11\uff10"", ""3""]"
sft,test/geometry/473.json,Geometry,4,3,0,0.0,0.0,1,1261.0,864\mbox{inches}^2,"[""864"", ""864"", ""864""]"
sft,test/geometry/477.json,Geometry,3,3,3,1.0,1.0,1,839.0,216,"[""216"", ""216"", ""216""]"
sft,test/geometry/483.json,Geometry,4,3,3,1.0,1.0,1,1074.3,15,"[""15"", ""15"", ""15""]"
sft,test/geometry/538.json,Geometry,4,3,3,1.0,1.0,1,1779.0,(8-2),"[""(8-2)"", ""(8-2)"", ""(8-2)""]"
sft,test/geometry/547.json,Geometry,4,3,0,0.0,0.0,1,1678.0,54,"[""150"", ""150"", ""150""]"
sft,test/geometry/561.json,Geometry,5,3,2,0.6666666666666667,1.0,2,2147.0,\frac{7}{2},"[""\\frac{7}{2}"", ""\\frac{3}{2}+2\\sqrt{2}"", ""\\frac{7}{2}""]"
sft,test/geometry/615.json,Geometry,4,3,0,0.0,0.0,1,1014.7,106^\circ,"[""106"", ""106"", ""106""]"
sft,test/geometry/627.json,Geometry,4,3,1,0.33333333333333337,1.0,3,6400.3,17,"[""7"", ""\uff11\uff10"", ""17""]"
sft,test/geometry/65.json,Geometry,3,3,0,0.0,0.0,1,2864.7,30^\circ,"[""30"", ""30"", ""30""]"
sft,test/geometry/686.json,Geometry,5,3,1,0.33333333333333337,1.0,3,2135.7,18+2\pi,"[""18+\\frac{9\\pi}{2}"", ""27"", ""18+2\\pi""]"
sft,test/geometry/702.json,Geometry,5,3,0,0.0,0.0,3,4220.0,160,"[""280-20\\sqrt{3}"", ""182"", ""2""]"
sft,test/geometry/711.json,Geometry,5,3,0,0.0,0.0,3,2496.0,1+2\sqrt{3},"[""3\\sqrt{3}+\\frac{\\sqrt{6}}{6}"", ""4\\sqrt{3}"", ""2\\sqrt{2}+\\frac{3\\sqrt{3}}{2}""]"
sft,test/geometry/73.json,Geometry,2,3,3,1.0,1.0,1,1490.3,4,"[""4"", ""4"", ""4""]"
sft,test/geometry/795.json,Geometry,3,3,3,1.0,1.0,1,1293.3,\frac{\sqrt{21}}{5},"[""\\frac{\\sqrt{21}}{5}"", ""\\frac{\\sqrt{21}}{5}"", ""\\frac{\\sqrt{21}}{5}""]"
sft,test/geometry/802.json,Geometry,2,3,3,1.0,1.0,1,850.3,12,"[""12"", ""12"", ""12""]"
sft,test/geometry/817.json,Geometry,5,3,1,0.33333333333333337,1.0,3,6056.0,\frac{14}{3},"[""7"", ""\uff11\uff10"", ""\\frac{14}{3}""]"
sft,test/geometry/826.json,Geometry,5,3,0,0.0,0.0,3,4190.3,1\frac{4}{5},"[""6"", ""\\frac{3\\sqrt{5}}{2}"", ""2""]"
sft,test/geometry/843.json,Geometry,3,3,3,1.0,1.0,1,1626.0,6\sqrt{2},"[""6\\sqrt{2}"", ""6\\sqrt{2}"", ""6\\sqrt{2}""]"
sft,test/geometry/846.json,Geometry,2,3,0,0.0,0.0,3,1203.0,90^\circ,"[""50"", ""70"", ""90""]"
sft,test/geometry/880.json,Geometry,5,3,0,0.0,0.0,3,4330.7,2\sqrt{113},"[""9"", ""2\\sqrt{137}"", ""2\\sqrt{109}""]"
sft,test/geometry/947.json,Geometry,5,3,0,0.0,0.0,3,4261.0,-\frac{24}{25},"[""-1"", ""-\\frac{3}{5}"", ""\\frac{24}{25}""]"
sft,test/geometry/965.json,Geometry,5,3,0,0.0,0.0,2,3090.7,28,"[""21"", ""21"", ""14""]"
sft,test/geometry/967.json,Geometry,3,3,3,1.0,1.0,1,1057.0,72,"[""72"", ""72"", ""72""]"
sft,test/intermediate_algebra/1000.json,Intermediate Algebra,3,3,2,0.6666666666666667,1.0,2,3808.7,3,"[""3"", ""\uff11\uff10"", ""3""]"
sft,test/intermediate_algebra/101.json,Intermediate Algebra,3,3,3,1.0,1.0,1,1873.7,10,"[""10"", ""10"", ""10""]"
sft,test/intermediate_algebra/1014.json,Intermediate Algebra,3,3,2,0.6666666666666667,1.0,2,1968.7,50,"[""50"", ""\\frac{5\\sqrt{2}}{2}+50"", ""50""]"
sft,test/intermediate_algebra/102.json,Intermediate Algebra,4,3,3,1.0,1.0,1,1906.7,2,"[""2"", ""2"", ""2""]"
sft,test/intermediate_algebra/1063.json,Intermediate Algebra,4,3,1,0.33333333333333337,1.0,3,2695.0,1+274i,"[""7482"", ""\\frac{37413}{37265}+\\frac{1}{37265}i"", ""1+274i""]"
sft,test/intermediate_algebra/1102.json,Intermediate Algebra,1,3,0,0.0,0.0,2,2416.3,-21,"[""1-2"", ""1-1-2"", ""1-1-2""]"
sft,test/intermediate_algebra/1111.json,Intermediate Algebra,5,3,3,1.0,1.0,1,2092.0,\frac{20000}{\pi},"[""\\frac{20000}{\\pi}"", ""\\frac{20000}{\\pi}"", ""\\frac{20000}{\\pi}""]"
sft,test/intermediate_algebra/1123.json,Intermediate Algebra,3,3,3,1.0,1.0,1,930.3,\frac{10}{11},"[""\\frac{10}{11}"", ""\\frac{10}{11}"", ""\\frac{10}{11}""]"
